osmid,y,x,street_count,highway,geometry
9467823430,23.0770162,-82.3041818,1,,POINT (-82.30418179999999 23.0770162)
9467829077,23.0575358,-82.4755642,1,,POINT (-82.47556419999999 23.0575358)
9467874479,23.0102242,-82.4040801,3,,POINT (-82.4040801 23.0102242)
9467874483,23.0109949,-82.4042845,1,,POINT (-82.4042845 23.0109949)
9467983789,23.0193305,-82.3694265,1,,POINT (-82.3694265 23.0193305)
9468031487,22.9803945,-82.2353858,1,,POINT (-82.2353858 22.9803945)
9468038956,23.0109554,-82.3741981,1,,POINT (-82.3741981 23.0109554)
9468051800,22.9887585,-82.2419057,3,,POINT (-82.2419057 22.9887585)
9468058460,23.0108455,-82.3711498,3,,POINT (-82.3711498 23.0108455)
9468065109,23.1171972,-82.2887282,1,,POINT (-82.28872819999999 23.1171972)
9468069186,23.117582,-82.2892056,1,,POINT (-82.2892056 23.117582)
9468078158,23.0331243,-82.4855729,3,,POINT (-82.48557289999999 23.0331243)
9468222419,23.1734969,-82.129401,3,,POINT (-82.129401 23.1734969)
9468227830,23.1726542,-82.2595494,1,,POINT (-82.2595494 23.1726542)
9468227831,23.1722734,-82.2599612,3,,POINT (-82.25996120000001 23.1722734)
9468285521,23.0933691,-82.2362441,1,,POINT (-82.23624409999999 23.0933691)
9468286218,23.0920555,-82.2364343,3,,POINT (-82.2364343 23.0920555)
9468319316,23.0493249,-82.3550572,3,,POINT (-82.3550572 23.0493249)
9470363870,23.1259019,-82.3295786,3,,POINT (-82.3295786 23.1259019)
9470363871,23.1263297,-82.3299954,3,,POINT (-82.3299954 23.1263297)
9470364429,23.1186945,-82.3254222,1,,POINT (-82.32542220000001 23.1186945)
9470383101,23.1405832,-82.3103763,1,,POINT (-82.3103763 23.1405832)
9470397065,23.0443451,-82.3292533,1,,POINT (-82.3292533 23.0443451)
9470397066,23.0441564,-82.3296104,3,,POINT (-82.32961040000001 23.0441564)
9470480617,23.10607,-82.32333,1,,POINT (-82.32333 23.10607)
9470487474,23.0165416,-82.4322365,3,,POINT (-82.4322365 23.0165416)
9470487476,23.0164668,-82.4327239,1,,POINT (-82.4327239 23.0164668)
9470494420,23.0957995,-82.1879286,3,,POINT (-82.18792860000001 23.0957995)
9470502398,23.0959196,-82.226688,1,,POINT (-82.226688 23.0959196)
9470517202,23.0738194,-82.3807347,1,,POINT (-82.3807347 23.0738194)
9470517203,23.0737311,-82.3814414,3,,POINT (-82.3814414 23.0737311)
9470519187,22.968046,-82.3076753,1,,POINT (-82.3076753 22.968046)
9470541355,23.0710572,-82.3589137,3,,POINT (-82.3589137 23.0710572)
9470541356,23.0711086,-82.3590179,3,,POINT (-82.3590179 23.0711086)
9470554935,22.9524781,-82.3678386,3,,POINT (-82.3678386 22.9524781)
9470557349,23.0686126,-82.3734981,1,,POINT (-82.37349810000001 23.0686126)
9470568612,22.9538588,-82.3695552,1,,POINT (-82.36955519999999 22.9538588)
9470568614,22.9536125,-82.3707751,3,,POINT (-82.3707751 22.9536125)
9470579481,23.1442934,-82.3279372,1,,POINT (-82.32793719999999 23.1442934)
9470582251,23.1341194,-82.1763663,3,,POINT (-82.1763663 23.1341194)
9470582262,23.1341186,-82.1755403,1,,POINT (-82.17554029999999 23.1341186)
9470585205,23.1301561,-82.2730306,3,,POINT (-82.2730306 23.1301561)
9470585210,23.130685,-82.2724574,3,,POINT (-82.27245739999999 23.130685)
9470591753,23.0262222,-82.4843245,4,,POINT (-82.4843245 23.0262222)
9470591755,23.0256474,-82.4851423,4,,POINT (-82.48514230000001 23.0256474)
9470591763,23.025486,-82.4859233,3,,POINT (-82.4859233 23.025486)
9470591764,23.0253155,-82.4855606,3,,POINT (-82.4855606 23.0253155)
9470591765,23.0257426,-82.4853462,3,,POINT (-82.4853462 23.0257426)
9470596308,23.1225612,-82.2948691,1,,POINT (-82.2948691 23.1225612)
9470596309,23.1205188,-82.2932704,3,,POINT (-82.2932704 23.1205188)
9470596313,23.1209603,-82.29341,1,,POINT (-82.29340999999999 23.1209603)
9470648906,23.1021424,-82.2929138,1,,POINT (-82.29291379999999 23.1021424)
9470754224,22.995524,-82.4196103,1,,POINT (-82.4196103 22.995524)
9470772944,23.0050356,-82.4257402,3,,POINT (-82.42574020000001 23.0050356)
9470772951,23.004993,-82.42608,3,,POINT (-82.42608 23.004993)
9470860332,23.0105517,-82.301859,1,,POINT (-82.30185899999999 23.0105517)
9470880780,23.0115602,-82.3007432,3,,POINT (-82.3007432 23.0115602)
9470880781,23.0119268,-82.3011777,1,,POINT (-82.3011777 23.0119268)
9470899018,23.1067316,-82.4467425,1,,POINT (-82.4467425 23.1067316)
9470969708,23.1192068,-82.2946668,3,,POINT (-82.2946668 23.1192068)
9470969715,23.118475,-82.2934905,1,,POINT (-82.2934905 23.118475)
9471046433,23.0475091,-82.36676,3,,POINT (-82.36676 23.0475091)
9471046436,23.047539,-82.3674417,1,,POINT (-82.3674417 23.047539)
9471106716,23.120087,-82.2898293,1,,POINT (-82.28982929999999 23.120087)
9471107124,23.055533,-82.2678646,1,,POINT (-82.2678646 23.055533)
9471107417,23.1184782,-82.2940796,3,,POINT (-82.2940796 23.1184782)
9471135118,23.1196907,-82.2898279,3,,POINT (-82.28982790000001 23.1196907)
9471135122,23.12163,-82.2899152,3,,POINT (-82.2899152 23.12163)
9471135123,23.1216041,-82.2902222,1,,POINT (-82.2902222 23.1216041)
9471135124,23.1216735,-82.2906301,3,,POINT (-82.2906301 23.1216735)
9471135125,23.1215757,-82.2909705,1,,POINT (-82.2909705 23.1215757)
9471135126,23.1200846,-82.290764,1,,POINT (-82.290764 23.1200846)
9471135128,23.1205927,-82.2907868,3,,POINT (-82.29078680000001 23.1205927)
9471220115,23.0010317,-82.2985572,1,,POINT (-82.2985572 23.0010317)
9472051829,23.0319613,-82.482208,1,,POINT (-82.482208 23.0319613)
9472051903,23.078956,-82.5119832,3,,POINT (-82.5119832 23.078956)
9472312993,22.9588638,-82.3718552,1,,POINT (-82.3718552 22.9588638)
9472692210,23.128114,-82.3123108,3,,POINT (-82.31231080000001 23.128114)
9472692305,23.0421209,-82.2760847,3,,POINT (-82.2760847 23.0421209)
9472692308,23.0408725,-82.2780611,1,,POINT (-82.2780611 23.0408725)
9472692316,23.0415673,-82.2758268,3,,POINT (-82.2758268 23.0415673)
9472692322,23.0417154,-82.2773047,1,,POINT (-82.2773047 23.0417154)
9472692333,23.043368,-82.2733391,3,,POINT (-82.2733391 23.043368)
9472962867,23.0835397,-82.4217136,3,,POINT (-82.4217136 23.0835397)
9472962987,23.0549798,-82.4244727,3,,POINT (-82.4244727 23.0549798)
9473108899,23.0357792,-82.3645368,1,,POINT (-82.3645368 23.0357792)
9473190170,23.1252696,-82.2134708,1,,POINT (-82.2134708 23.1252696)
9473199945,23.1258419,-82.296347,1,,POINT (-82.296347 23.1258419)
9473199946,23.1262658,-82.2964578,3,,POINT (-82.2964578 23.1262658)
9473216830,23.0244751,-82.379736,1,,POINT (-82.37973599999999 23.0244751)
9473216845,23.0260769,-82.3805722,3,,POINT (-82.3805722 23.0260769)
9473216871,23.080361,-82.3415074,1,,POINT (-82.3415074 23.080361)
9473234480,23.0384783,-82.2482604,1,,POINT (-82.24826040000001 23.0384783)
9473234481,23.0381475,-82.2494178,1,,POINT (-82.2494178 23.0381475)
9473241191,23.1712076,-82.1221137,3,,POINT (-82.1221137 23.1712076)
9473247683,23.0809317,-82.3709698,3,,POINT (-82.3709698 23.0809317)
9473247690,23.08082,-82.3719062,1,,POINT (-82.3719062 23.08082)
9473274072,23.1241346,-82.293064,3,,POINT (-82.293064 23.1241346)
9473274073,23.1243952,-82.2930975,1,,POINT (-82.2930975 23.1243952)
9473339930,23.0396979,-82.3350948,3,,POINT (-82.33509479999999 23.0396979)
9473390651,23.0465656,-82.3250752,1,,POINT (-82.3250752 23.0465656)
9473392317,23.0389102,-82.2355413,1,,POINT (-82.23554129999999 23.0389102)
9473392319,23.038445,-82.2356044,1,,POINT (-82.2356044 23.038445)
9473392523,23.0389843,-82.2360536,4,,POINT (-82.23605360000001 23.0389843)
9473392524,23.0389942,-82.2365499,3,,POINT (-82.2365499 23.0389942)
9473392617,23.0386822,-82.2366434,3,,POINT (-82.23664340000001 23.0386822)
9473392819,23.0389892,-82.2364962,3,,POINT (-82.2364962 23.0389892)
9473403560,23.0481363,-82.2569373,1,,POINT (-82.2569373 23.0481363)
9473412410,23.1543833,-82.1971079,1,,POINT (-82.19710790000001 23.1543833)
9473420217,23.1526247,-82.1972489,3,,POINT (-82.19724890000001 23.1526247)
9473523466,23.1267139,-82.1975076,1,,POINT (-82.19750759999999 23.1267139)
9473540783,23.0077235,-82.4028379,3,,POINT (-82.40283789999999 23.0077235)
9473560446,23.0818396,-82.3103087,3,,POINT (-82.31030869999999 23.0818396)
9473560447,23.0822572,-82.3106552,3,,POINT (-82.3106552 23.0822572)
9473560448,23.0813184,-82.3109061,1,,POINT (-82.3109061 23.0813184)
9473582213,23.129067,-82.2943806,1,,POINT (-82.2943806 23.129067)
9473590619,23.0760428,-82.3294884,1,,POINT (-82.3294884 23.0760428)
9473590626,23.0756753,-82.331204,3,,POINT (-82.331204 23.0756753)
9473600217,23.0756652,-82.3296926,3,,POINT (-82.3296926 23.0756652)
9473609845,23.0720552,-82.2256905,3,,POINT (-82.2256905 23.0720552)
9473609852,23.0733062,-82.2264352,1,,POINT (-82.2264352 23.0733062)
9473621895,23.0665619,-82.229391,1,,POINT (-82.22939100000001 23.0665619)
9473640246,23.0624077,-82.2392331,4,,POINT (-82.23923310000001 23.0624077)
9473708349,22.9605173,-82.376942,1,,POINT (-82.376942 22.9605173)
9473708351,22.9612002,-82.3773108,1,,POINT (-82.3773108 22.9612002)
9473708352,22.9613693,-82.3778513,3,,POINT (-82.3778513 22.9613693)
9473709870,23.1055365,-82.2876325,1,,POINT (-82.2876325 23.1055365)
9473709877,23.1046787,-82.2883713,3,,POINT (-82.28837129999999 23.1046787)
9473709878,23.1048762,-82.2885315,3,,POINT (-82.2885315 23.1048762)
9473709880,23.1045417,-82.289333,1,,POINT (-82.289333 23.1045417)
9473711853,23.0430128,-82.331703,3,,POINT (-82.331703 23.0430128)
9473751535,23.0435848,-82.332047,3,,POINT (-82.332047 23.0435848)
9473751536,23.0448933,-82.3304549,1,,POINT (-82.33045490000001 23.0448933)
9473751538,23.0455011,-82.3308887,3,,POINT (-82.3308887 23.0455011)
9473751539,23.0456418,-82.3307339,3,,POINT (-82.3307339 23.0456418)
9473974955,23.0462767,-82.3080521,3,,POINT (-82.3080521 23.0462767)
9473974958,23.0463712,-82.3082712,3,,POINT (-82.30827119999999 23.0463712)
9473990845,23.0945632,-82.2469313,1,,POINT (-82.2469313 23.0945632)
9473990846,23.0952483,-82.2470858,3,,POINT (-82.24708579999999 23.0952483)
9474100753,23.0793956,-82.3546969,3,,POINT (-82.35469689999999 23.0793956)
9474100754,23.0793209,-82.3540682,1,,POINT (-82.3540682 23.0793209)
9474138366,23.035346,-82.2356366,1,,POINT (-82.23563660000001 23.035346)
9474171525,23.0787151,-82.2356084,1,,POINT (-82.2356084 23.0787151)
9474171537,23.0781662,-82.2381581,3,,POINT (-82.23815810000001 23.0781662)
9474177715,22.9667976,-82.3826954,1,,POINT (-82.3826954 22.9667976)
9474213290,23.1416882,-82.2707122,1,,POINT (-82.27071220000001 23.1416882)
9477498348,23.1324315,-82.335294,1,,POINT (-82.335294 23.1324315)
9477498363,23.1298551,-82.324708,1,,POINT (-82.324708 23.1298551)
9480171248,23.048948,-82.4001053,3,,POINT (-82.40010530000001 23.048948)
9480171249,23.0475711,-82.4004811,1,,POINT (-82.40048109999999 23.0475711)
9480186228,23.010627,-82.35207,3,,POINT (-82.35207 23.010627)
9480186230,23.0101592,-82.3519895,1,,POINT (-82.3519895 23.0101592)
9480186231,23.0098037,-82.3530087,1,,POINT (-82.3530087 23.0098037)
9480186232,23.0104051,-82.3531909,3,,POINT (-82.3531909 23.0104051)
9480221526,23.0504051,-82.3944488,1,,POINT (-82.39444880000001 23.0504051)
9480221527,23.0504567,-82.3950823,3,,POINT (-82.3950823 23.0504567)
9480221531,23.053376,-82.3952428,1,,POINT (-82.39524280000001 23.053376)
9480221532,23.051896,-82.3948686,3,,POINT (-82.3948686 23.051896)
9480221533,23.0519868,-82.3955175,3,,POINT (-82.3955175 23.0519868)
9480223186,23.043401,-82.4158431,1,,POINT (-82.4158431 23.043401)
9480225089,23.0573768,-82.3543686,1,,POINT (-82.3543686 23.0573768)
9480246837,23.0710581,-82.3716272,1,,POINT (-82.37162720000001 23.0710581)
9480258876,23.0642842,-82.2417051,1,,POINT (-82.2417051 23.0642842)
9480258884,23.0639189,-82.2417775,1,,POINT (-82.2417775 23.0639189)
9480258888,23.0604919,-82.2419317,3,,POINT (-82.24193169999999 23.0604919)
9480261498,23.1048439,-82.3441882,1,,POINT (-82.3441882 23.1048439)
9480287080,23.0857543,-82.2994844,3,,POINT (-82.2994844 23.0857543)
9480287081,23.086046,-82.2999278,1,,POINT (-82.29992780000001 23.086046)
9480305476,23.0838994,-82.3979518,1,,POINT (-82.3979518 23.0838994)
9480305477,23.0836378,-82.3986116,3,,POINT (-82.3986116 23.0836378)
9480312718,22.9765505,-82.4095107,1,,POINT (-82.4095107 22.9765505)
9480312764,23.1156147,-82.2832458,1,,POINT (-82.2832458 23.1156147)
9480321901,23.1698105,-82.1270515,1,,POINT (-82.12705149999999 23.1698105)
9480341192,23.052558,-82.3856834,3,,POINT (-82.3856834 23.052558)
9480341193,23.0528614,-82.3858,1,,POINT (-82.3858 23.0528614)
9480464447,23.0389675,-82.2360938,3,,POINT (-82.23609380000001 23.0389675)
9480670653,23.1011714,-82.2855466,3,,POINT (-82.2855466 23.1011714)
9480673422,23.0607091,-82.4456527,3,,POINT (-82.4456527 23.0607091)
9480821942,23.0248033,-82.3727632,1,,POINT (-82.37276319999999 23.0248033)
9483453899,23.0986107,-82.3587982,1,,POINT (-82.3587982 23.0986107)
9484174835,23.0514059,-82.395631,1,,POINT (-82.39563099999999 23.0514059)
9484174973,23.1089953,-82.3782777,3,,POINT (-82.3782777 23.1089953)
9485097215,23.044291,-82.2486064,1,,POINT (-82.2486064 23.044291)
9485113801,23.0589282,-82.4403305,1,,POINT (-82.4403305 23.0589282)
9485128618,23.0441626,-82.2472975,1,,POINT (-82.2472975 23.0441626)
9485128621,23.0441077,-82.2476176,3,,POINT (-82.2476176 23.0441077)
9485128622,23.0454189,-82.246415,1,,POINT (-82.246415 23.0454189)
9485128627,23.0452879,-82.2468825,3,,POINT (-82.2468825 23.0452879)
9485130081,23.0712867,-82.3296471,3,,POINT (-82.3296471 23.0712867)
9485130083,23.0717383,-82.3299811,1,,POINT (-82.3299811 23.0717383)
9485138303,23.1717487,-82.2757922,3,,POINT (-82.2757922 23.1717487)
9485145148,23.0607785,-82.2908968,3,,POINT (-82.2908968 23.0607785)
9485145591,23.0665002,-82.4248905,1,,POINT (-82.4248905 23.0665002)
9485174139,23.1507226,-82.3351704,3,,POINT (-82.3351704 23.1507226)
9485174147,23.1516057,-82.3354147,1,,POINT (-82.3354147 23.1516057)
9485189431,23.009471,-82.3123444,1,,POINT (-82.3123444 23.009471)
9485189435,23.0094099,-82.3135494,1,,POINT (-82.3135494 23.0094099)
9485213412,23.083449,-82.1822794,1,,POINT (-82.1822794 23.083449)
9485213413,23.0832731,-82.1831646,3,,POINT (-82.1831646 23.0832731)
9485226938,23.0886365,-82.4075976,3,,POINT (-82.4075976 23.0886365)
9485226945,23.0896921,-82.4078324,3,,POINT (-82.4078324 23.0896921)
9485288424,23.0980075,-82.4128635,1,,POINT (-82.4128635 23.0980075)
9492256711,22.9850961,-82.4396655,1,,POINT (-82.4396655 22.9850961)
9492516300,23.0915347,-82.4034603,3,,POINT (-82.40346030000001 23.0915347)
9492620647,23.0275853,-82.4115935,1,,POINT (-82.4115935 23.0275853)
9492620652,23.0385046,-82.4122972,3,,POINT (-82.4122972 23.0385046)
9492620657,23.0513747,-82.4192922,3,,POINT (-82.4192922 23.0513747)
9492620658,23.05133,-82.4197166,3,,POINT (-82.4197166 23.05133)
9492640219,23.0195572,-82.4010752,1,,POINT (-82.40107519999999 23.0195572)
9494663486,23.0727471,-82.3829206,1,,POINT (-82.38292060000001 23.0727471)
9494707435,23.0258436,-82.3805411,3,,POINT (-82.3805411 23.0258436)
9494779345,23.1093589,-82.3188427,1,,POINT (-82.3188427 23.1093589)
9494862297,22.9649232,-82.3228365,1,,POINT (-82.32283649999999 22.9649232)
9494862310,22.9638633,-82.3224316,3,,POINT (-82.3224316 22.9638633)
9494872919,22.9621188,-82.3246913,3,,POINT (-82.3246913 22.9621188)
9495039065,23.1315558,-82.2352168,1,,POINT (-82.2352168 23.1315558)
9495039076,23.1316549,-82.2359265,3,,POINT (-82.23592650000001 23.1316549)
9495102965,22.9820317,-82.272647,1,,POINT (-82.27264700000001 22.9820317)
9495102981,23.0228243,-82.2731445,3,,POINT (-82.2731445 23.0228243)
9495612702,23.128649,-82.2137015,1,,POINT (-82.2137015 23.128649)
9495612706,23.129317,-82.2138468,3,,POINT (-82.2138468 23.129317)
9495612707,23.1316543,-82.2260309,3,,POINT (-82.2260309 23.1316543)
9495616752,23.1111853,-82.1974218,1,,POINT (-82.1974218 23.1111853)
9495616753,23.1103213,-82.1970721,3,,POINT (-82.1970721 23.1103213)
9495616756,23.1110879,-82.197336,3,,POINT (-82.19733600000001 23.1110879)
9495616757,23.1109071,-82.1976259,3,,POINT (-82.19762590000001 23.1109071)
9495616763,23.1244291,-82.1998931,3,,POINT (-82.1998931 23.1244291)
9495616776,23.1237673,-82.1997053,1,,POINT (-82.19970530000001 23.1237673)
9495619554,23.1484348,-82.2078542,1,,POINT (-82.2078542 23.1484348)
9495619562,23.1490202,-82.2085215,3,,POINT (-82.2085215 23.1490202)
9495619580,23.1312673,-82.227543,1,,POINT (-82.227543 23.1312673)
9495620448,23.0630848,-82.2299033,1,,POINT (-82.2299033 23.0630848)
9495620450,23.0636303,-82.2311761,3,,POINT (-82.2311761 23.0636303)
9495620460,23.0638088,-82.2302824,3,,POINT (-82.23028239999999 23.0638088)
9495620462,23.0642591,-82.2293427,3,,POINT (-82.2293427 23.0642591)
9525660799,23.0937294,-82.3642951,3,,POINT (-82.36429510000001 23.0937294)
9527090478,23.0694438,-82.4580338,3,,POINT (-82.4580338 23.0694438)
9527090479,23.069232,-82.4590283,3,,POINT (-82.4590283 23.069232)
9531972716,23.0933362,-82.1364558,3,,POINT (-82.13645579999999 23.0933362)
9598808113,22.9646243,-82.3290941,1,,POINT (-82.32909410000001 22.9646243)
9602763435,22.9680468,-82.3198137,1,,POINT (-82.3198137 22.9680468)
9634983280,23.1295573,-82.3367827,1,,POINT (-82.3367827 23.1295573)
9635529474,23.082675,-82.1818475,3,,POINT (-82.1818475 23.082675)
9635529477,23.0829341,-82.1821761,1,,POINT (-82.18217610000001 23.0829341)
9635552946,23.1544093,-82.152047,3,,POINT (-82.152047 23.1544093)
9635552949,23.1571788,-82.1510111,3,,POINT (-82.15101110000001 23.1571788)
9635552960,23.1582843,-82.1564591,1,,POINT (-82.15645910000001 23.1582843)
9635552961,23.1315966,-82.1777123,1,,POINT (-82.1777123 23.1315966)
9635552966,23.1303597,-82.1786115,1,,POINT (-82.1786115 23.1303597)
9635552971,23.1541358,-82.1515346,1,,POINT (-82.15153460000001 23.1541358)
9636929728,23.1660355,-82.1287412,3,,POINT (-82.12874119999999 23.1660355)
9636929729,23.1519017,-82.1047268,3,,POINT (-82.10472679999999 23.1519017)
9636929752,23.1513833,-82.1052343,1,,POINT (-82.10523430000001 23.1513833)
9648898051,23.1213771,-82.3758611,1,,POINT (-82.37586109999999 23.1213771)
9680539168,23.0810198,-82.4383884,3,,POINT (-82.43838839999999 23.0810198)
9680539171,23.0809253,-82.4379855,3,,POINT (-82.4379855 23.0809253)
9723861056,23.0623617,-82.2504913,3,,POINT (-82.25049129999999 23.0623617)
9723861078,23.0560378,-82.2631586,3,,POINT (-82.2631586 23.0560378)
9723861095,23.0576844,-82.2687942,1,,POINT (-82.2687942 23.0576844)
9725637032,22.9999125,-82.4124677,3,,POINT (-82.41246769999999 22.9999125)
9725637036,23.0000315,-82.4128873,3,,POINT (-82.41288729999999 23.0000315)
9751514235,23.057853,-82.3513203,1,,POINT (-82.3513203 23.057853)
9751514236,23.0579739,-82.3510899,1,,POINT (-82.35108990000001 23.0579739)
9753172238,23.0580071,-82.354343,1,,POINT (-82.354343 23.0580071)
9753186536,23.0577752,-82.3477151,1,,POINT (-82.3477151 23.0577752)
9753186537,23.0577476,-82.3477879,1,,POINT (-82.3477879 23.0577476)
9753186538,23.0577963,-82.3476677,1,,POINT (-82.3476677 23.0577963)
9760834856,23.1705703,-82.2451202,3,,POINT (-82.2451202 23.1705703)
9779997219,23.0023778,-82.3798635,1,,POINT (-82.3798635 23.0023778)
9779997220,23.0024578,-82.3793213,3,,POINT (-82.3793213 23.0024578)
9789315382,22.9694489,-82.3938365,1,,POINT (-82.39383650000001 22.9694489)
9794327768,23.0569097,-82.3555124,4,,POINT (-82.35551239999999 23.0569097)
9798647059,23.1188799,-82.3582758,3,,POINT (-82.3582758 23.1188799)
9806397877,23.1322979,-82.3949337,3,,POINT (-82.3949337 23.1322979)
9811101040,23.1346378,-82.3863172,3,,POINT (-82.38631719999999 23.1346378)
9811101041,23.1345855,-82.3863363,3,,POINT (-82.3863363 23.1345855)
9811860239,23.0594586,-82.3618098,3,,POINT (-82.3618098 23.0594586)
9813329827,23.0570863,-82.3650908,3,,POINT (-82.3650908 23.0570863)
9813329828,23.0583776,-82.3615321,3,,POINT (-82.36153210000001 23.0583776)
9813329829,23.0581817,-82.344439,1,,POINT (-82.34443899999999 23.0581817)
9860383621,23.0597581,-82.3885913,3,,POINT (-82.3885913 23.0597581)
9867143088,23.0174169,-82.4090856,3,,POINT (-82.4090856 23.0174169)
9867143091,23.0171635,-82.4091224,3,,POINT (-82.4091224 23.0171635)
9870953062,23.0811574,-82.3376389,1,,POINT (-82.3376389 23.0811574)
9897632569,23.1424335,-82.343915,1,,POINT (-82.343915 23.1424335)
9900093550,23.0771337,-82.3274985,1,,POINT (-82.3274985 23.0771337)
9904617872,23.1023159,-82.3914806,3,,POINT (-82.39148059999999 23.1023159)
9917575023,23.084776,-82.4291285,3,,POINT (-82.4291285 23.084776)
9917575025,23.083927,-82.4298215,3,,POINT (-82.4298215 23.083927)
9917755140,23.0899514,-82.2468052,3,,POINT (-82.2468052 23.0899514)
9917755156,23.0904313,-82.250732,1,,POINT (-82.250732 23.0904313)
9923580388,23.0938923,-82.424659,3,,POINT (-82.42465900000001 23.0938923)
9923580389,23.0937584,-82.4245785,3,,POINT (-82.4245785 23.0937584)
9926659067,23.0443447,-82.3288432,1,,POINT (-82.32884319999999 23.0443447)
9927417401,23.1562403,-82.1042982,1,,POINT (-82.1042982 23.1562403)
9930255515,23.1401967,-82.2062556,1,,POINT (-82.20625560000001 23.1401967)
9957540687,23.0647265,-82.348712,1,,POINT (-82.34871200000001 23.0647265)
9964848220,23.0140879,-82.29692,4,,POINT (-82.29692 23.0140879)
9975403552,23.1515079,-82.1526915,1,,POINT (-82.1526915 23.1515079)
9975894455,23.1117712,-82.099489,1,,POINT (-82.09948900000001 23.1117712)
9982522888,23.1069573,-82.4431755,4,,POINT (-82.4431755 23.1069573)
9982522889,23.1077142,-82.4424135,4,,POINT (-82.4424135 23.1077142)
9982908424,23.1165997,-82.3270239,3,,POINT (-82.3270239 23.1165997)
9984128177,23.1057831,-82.4340399,3,,POINT (-82.4340399 23.1057831)
9984128179,23.105066,-82.4348371,3,,POINT (-82.4348371 23.105066)
9989201945,23.0655945,-82.2983328,4,,POINT (-82.2983328 23.0655945)
9991699190,23.1096841,-82.4253176,4,,POINT (-82.4253176 23.1096841)
9993012372,23.0770409,-82.3133544,3,,POINT (-82.31335439999999 23.0770409)
9993135739,23.0711772,-82.3279364,1,,POINT (-82.3279364 23.0711772)
10013683677,23.0991333,-82.4316423,4,,POINT (-82.43164229999999 23.0991333)
10013920737,23.1028603,-82.435626,4,,POINT (-82.435626 23.1028603)
10013928967,23.1006555,-82.4348697,4,,POINT (-82.43486969999999 23.1006555)
10032116942,23.0961765,-82.433283,1,,POINT (-82.433283 23.0961765)
10032116945,23.0969096,-82.4340827,4,,POINT (-82.4340827 23.0969096)
10032116946,23.0976534,-82.4348634,4,,POINT (-82.4348634 23.0976534)
10040584485,23.1201156,-82.3768994,3,,POINT (-82.3768994 23.1201156)
10053653004,23.0153892,-82.4973682,3,,POINT (-82.4973682 23.0153892)
10132505469,22.9604632,-82.3754946,1,,POINT (-82.3754946 22.9604632)
10132986445,22.9583044,-82.3401019,1,,POINT (-82.34010189999999 22.9583044)
10132986451,22.9736391,-82.2678364,3,,POINT (-82.26783639999999 22.9736391)
10132986452,22.9732209,-82.2681463,1,,POINT (-82.2681463 22.9732209)
10135413368,22.9679448,-82.3039444,3,,POINT (-82.30394440000001 22.9679448)
10135415724,22.970818,-82.2891507,1,,POINT (-82.28915069999999 22.970818)
10208171421,23.100327,-82.3498204,1,,POINT (-82.3498204 23.100327)
10208171422,23.1005732,-82.3497012,1,,POINT (-82.3497012 23.1005732)
10208174645,23.0998657,-82.3500014,1,,POINT (-82.3500014 23.0998657)
10208226926,23.0936234,-82.3514119,3,,POINT (-82.3514119 23.0936234)
10220887576,23.093554,-82.3518415,1,,POINT (-82.35184150000001 23.093554)
10253815181,22.9733925,-82.3794928,1,,POINT (-82.37949279999999 22.9733925)
10253865847,22.9707168,-82.405521,1,,POINT (-82.40552099999999 22.9707168)
10266507133,22.9720874,-82.4081686,1,,POINT (-82.4081686 22.9720874)
10266555843,22.965806,-82.3892526,1,,POINT (-82.38925260000001 22.965806)
10268438467,23.0788477,-82.4296452,1,,POINT (-82.4296452 23.0788477)
10269045620,23.1027736,-82.3217112,4,,POINT (-82.3217112 23.1027736)
10270249765,23.1353443,-82.3509084,1,,POINT (-82.35090839999999 23.1353443)
10286530393,23.0915796,-82.4401717,3,,POINT (-82.44017169999999 23.0915796)
10286561039,23.0929505,-82.4397764,1,,POINT (-82.4397764 23.0929505)
10286561040,23.092661,-82.4425047,3,,POINT (-82.4425047 23.092661)
10286561041,23.0927843,-82.4414411,3,,POINT (-82.44144110000001 23.0927843)
10286561043,23.0916915,-82.4392329,3,,POINT (-82.43923289999999 23.0916915)
10286561045,23.0916624,-82.440151,3,,POINT (-82.440151 23.0916624)
10286561360,23.158909,-82.3222224,4,,POINT (-82.3222224 23.158909)
10286566644,23.0599984,-82.4629757,3,,POINT (-82.4629757 23.0599984)
10287876972,23.1644161,-82.3054026,3,,POINT (-82.30540259999999 23.1644161)
10287886960,23.1549456,-82.2986135,1,,POINT (-82.2986135 23.1549456)
10292892333,23.0149352,-82.4953674,3,,POINT (-82.49536740000001 23.0149352)
10293795372,23.1389689,-82.2834241,1,,POINT (-82.2834241 23.1389689)
10293813284,23.1312634,-82.2891379,1,,POINT (-82.2891379 23.1312634)
10293832344,23.130436,-82.3091707,1,,POINT (-82.3091707 23.130436)
10293839959,23.1469265,-82.2669337,3,,POINT (-82.2669337 23.1469265)
10293839960,23.1468522,-82.2669339,4,,POINT (-82.2669339 23.1468522)
10293839961,23.1466775,-82.2693155,3,,POINT (-82.2693155 23.1466775)
10293839962,23.1467608,-82.2693216,3,,POINT (-82.2693216 23.1467608)
10293839963,23.1466474,-82.2697869,3,,POINT (-82.2697869 23.1466474)
10293843993,23.1235725,-82.255564,1,,POINT (-82.25556400000001 23.1235725)
10293854489,23.106789,-82.1940923,3,,POINT (-82.19409229999999 23.106789)
